operatorLogoUrl,operatorKey,operatorLabel,operatorLabelLong,operatorTooltip,operatorCountryKey,operatorCountryLabel,operatorCountryFlag,operatorTypeLabel,operatorTypeLabelLong,participates,membershipLabel,tsoEicCode,tsoDisplayName,tsoShortName,tsoLongName,tsoStreet,tsoBuildingNumber,tsoPostOfficeBox,tsoZipCode,tsoCity,tsoContactName,tsoContactPhone,tsoContactEmail,tsoContactUrl,tsoContactRemarks,tsoGeneralWebsiteUrl,tsoGeneralWebsiteUrlRemarks,tsoTariffInformationUrl,tsoTariffInformationUrlRemarks,tsoTariffCalculatorUrl,tsoTariffCalculatorUrlRemarks,tsoCapacityInformationUrl,tsoCapacityInformationUrlRemarks,tsoGasQualityURL,tsoGasQualityURLRemarks,tsoAccessConditionsUrl,tsoAccessConditionsUrlRemarks,tsoContractDocumentsUrl,tsoContractDocumentsUrlRemarks,tsoMaintainanceUrl,tsoMaintainanceUrlRemarks,gasDayStartHour,gasDayStartHourRemarks,multiAnnualContractsIsAvailable,multiAnnualContractsRemarks,annualContractsIsAvailable,annualContractsRemarks,halfAnnualContractsIsAvailable,halfAnnualContractsRemarks,quarterlyContractsIsAvailable,quarterlyContractsRemarks,monthlyContractsIsAvailable,monthlyContractsRemarks,dailyContractsIsAvailable,dailyContractsRemarks,withinDayContractsIsAvailable,withinDayContractsRemarks,availableContractsRemarks,firmCapacityTariffIsApplied,firmCapacityTariffUnit,firmCapacityTariffRemarks,interruptibleCapacityTariffIsApplied,interruptibleCapacityTariffUnit,interruptibleCapacityTariffRemarks,auctionIsApplied,auctionTariffIsApplied,auctionCapacityTariffUnit,auctionRemarks,commodityTariffIsApplied,commodityTariffUnit,commodityTariffPrice,commodityTariffRemarks,othersTariffIsApplied,othersTariffRemarks,generalTariffInformationRemarks,generalCapacityRemark,firstComeFirstServedIsApplied,firstComeFirstServedRemarks,openSubscriptionWindowIsApplied,openSubscriptionWindowRemarks,firmTechnicalRemark,firmBookedRemark,firmAvailableRemark,interruptibleTotalRemark,interruptibleBookedRemark,interruptibleAvailableRemark,tsoGeneralRemarks,balancingModel,bMHourlyImbalanceToleranceIsApplied,bMHourlyImbalanceToleranceIsInformation,bMHourlyImbalanceToleranceIsRemarks,bMDailyImbalanceToleranceIsApplied,bMDailyImbalanceToleranceIsInformation,bMDailyImbalanceToleranceIsRemarks,bMAdditionalDailyImbalanceToleranceIsApplied,bMAdditionalDailyImbalanceToleranceIsInformation,bMAdditionalDailyImbalanceToleranceIsRemarks,bMCumulatedImbalanceToleranceIsApplied,bMCumulatedImbalanceToleranceIsInformation,bMCumulatedImbalanceToleranceIsRemarks,bMAdditionalCumulatedImbalanceToleranceIsApplied,bMAdditionalCumulatedImbalanceToleranceIsInformation,bMAdditionalCumulatedImbalanceToleranceIsRemarks,bMStatusInformation,bMStatusInformationFrequency,bMPenalties,bMCashOutRegime,bMRemarks,gridTransportModelType,gridTransportModelTypeRemarks,gridConversionFactorCapacityDefault,gridConversionFactorCapacityDefaultRemaks,gridGrossCalorificValueDefaultValue,gridGrossCalorificValueDefaultValueTo,gridGrossCalorificValueDefaultUnit,gridGrossCalorificValueDefaultRemarks,gridGasSourceDefault,lastUpdateDateTime,transparencyInformationURL,transparencyInformationUrlRemarks,transparencyGuidelinesInformationURL,transparencyGuidelinesInformationUrlRemarks,tsoUmmRssFeedUrlGas,tsoUmmRssFeedUrlOther,includeUmmInAcerRssFeed,id,dataSet
http://www.entsog.eu/public/images/TP/logo_enagas.png,ES-TSO-0010,"Enagas (LSO)","Enagas (LSO)","Enagas (LSO)|                ",ES,Spain,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1ES-TSO-0010,1
http://www.entsog.eu/public/images/TP/logo_gasum.png,FI-LSO-0001,"Finngulf LNG","Finngulf LNG","Finngulf LNG|                ",FI,Finland,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FI-LSO-0001,1
http://www.entsog.eu/public/images/TP/logo_outokumpu.png,FI-LSO-0002,"OutoKompu Oyj","OutoKompu Oyj","OutoKompu Oyj|                ",FI,Finland,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FI-LSO-0002,1
,FI-TSO-0002,"Baltic Connector Oy","Baltic Connector Oy","Baltic Connector Oy|                ",FI,Finland,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FI-TSO-0002,1
https://entsog.eu/sites/default/files/inline-images/gasgrid_0.png,FI-TSO-0003,"Gasgrid Finland","Gasgrid Finland Oy","Gasgrid Finland Oy|21X000000001393X",FI,Finland,,TSO,"Transmission System Operator for Gas",1,Member,21X000000001393X,,,,Keilaranta,"19 D",,02150,Espoo,"Mika Myötyri ",+358451124515,mika.myotyri@gasgrid.fi,,,https://gasgrid.fi/en/,,https://gasgrid.fi/en/our-services/transmission-tariffs-and-service-price-list/,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",https://gasgrid.fi/en/our-services/transmission-services/,,,"Regulation (EU) No 2015/703, Article 16 information",,,https://gasgrid.fi/en/gas-market/agreements/,,,,7,,,,1,,,,1,,1,,1,,1,,,1,,,1,,,,,,,1,,,,,,,,1,,1,,,,,,,,,Daily,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FI-TSO-0003,1
http://www.entsog.eu/public/images/TP/logo_GrDF.png,FR-DSO-0001,GrDF,GrDF,"GrDF|                ",FR,France,,DSO,"Distribution System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-DSO-0001,1
http://www.entsog.eu/public/images/TP/logo_dklng.png,FR-LSO-0001,"Dunkerque LNG","Dunkerque LNG","Dunkerque LNG|                ",FR,France,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-LSO-0001,1
"http://www.entsog.eu/public/images/TP/logo_Fos Faster.png",FR-LSO-0002,Faster,"Fos Faster LNG","Fos Faster LNG|                ",FR,France,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-LSO-0002,1
http://www.entsog.eu/public/images/TP/logo_elengy.png,FR-LSO-0003,Elengy,Elengy,Elengy|21X0000000010679,FR,France,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-LSO-0003,1
http://www.entsog.eu/public/images/TP/logo_fosmax.png,FR-LSO-0004,"Fosmax LNG","Fosmax LNG","Fosmax LNG|                ",FR,France,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-LSO-0004,1
,FR-SSO-0001,"TERÉGA (SSO)","TERÉGA Storage Operator","TERÉGA Storage Operator|                ",FR,France,,SSO,"Storage System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-SSO-0001,1
http://www.entsog.eu/public/images/TP/logo_storengy.png,FR-SSO-0002,Storengy,Storengy,Storengy|21X000000001083B,FR,France,,SSO,"Storage System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-SSO-0002,1
,FR-SSO-0003,Géométhane,Géométhane,"Géométhane|                ",FR,France,,SSO,"Storage System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-SSO-0003,1
http://www.entsog.eu/public/images/TP/logo_edf.png,FR-SSO-0004,EDF,EDF,"EDF|                ",FR,France,,SSO,"Storage System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-SSO-0004,1
,FR-TSO-0001,"Gaz de Normandie","Gaz de Normandie","Gaz de Normandie|                ",FR,France,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-TSO-0001,1
https://www.entsog.eu/sites/default/files/2023-09/logo_Terega_0.png,FR-TSO-0002,TERÉGA,TERÉGA,TERÉGA|21X-FR-B-A0A0A-J,FR,France,,TSO,"Transmission System Operator for Gas",1,Member,21X-FR-B-A0A0A-J,,,,"Avenue de l'Europe",40,,64010,Pau,"Catherine GALIAY",+33(0)646333314,catherine.galiay@terega.fr,http://www.terega.fr/,"No comment",https://www.terega.fr/en/,"No comment",https://portail.terega.fr/app/edito/les-mecanismes-de-commercialisation-contrat-et-tarifs-de-terega,"Regulation (EU) 2017/460, Article 29&30 Information",https://portail.terega.fr/app/edito/terega-propose-des-outils-de-simulation-tarifaire,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",https://portail.terega.fr/app/logistique/capacities,"No comment",https://portail.terega.fr/star-app/logistique/qualite-gaz,"Regulation (EU) No 2015/703, Article 16 information",https://portail.terega.fr/app/edito/les-mecanismes-de-commercialisation-contrat-et-tarifs-de-terega,"No comment",https://portail.terega.fr/app/edito/les-mecanismes-de-commercialisation-contrat-et-tarifs-de-terega,"No comment",https://portail.terega.fr/star-app/logistique/maintenances-et-reductions/transport,"No comment",6,"No comment",1," CAM Yearly auctions",1,"CAM Yearly auctions",,,1,"CAM Quarterly auctions",1,"CAM Monthly auctions",1,"CAM Daily auctions",1,"CAM WD auctions",,1,"Euros/MWh/d/ year at 0°c","No comment",1,"Euros/MWh/d/ year at 0°c","No comment",1,1,"Euros/MWh/d/year at 0°c",,,,0,"Only for regional market",,,"No comment",,1,"Only on UBI and regional network",,,"No comment","No comment","No comment","No comment","No comment","No comment","No comment",Daily,,,,,,,1,,"Until April 1st 2015",,,"Until April 1st 2015",,,,"DA and WD information",Hourly,"Marginal prices","At the end of the day","No comment",Entry-Exit,"No comment",1,"No comment",10.7,12.8,"KWh/m3 (n) at 0°C","No comment",Other,"2026-07-22 00:16",https://portail.terega.fr/star-app/edito/tarifs-dutilisation-des-reseaux-de-transport-de-gaz-le-modele-entsog,,https://portail.terega.fr/app/edito/tarifs-dutilisation-des-reseaux-de-transport-de-gaz-le-modele-entsog,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-TSO-0002,1
https://www.entsog.eu/sites/default/files/2025-02/NATRAN_logo.png,FR-TSO-0003,NaTran,NaTran,NaTran|21X-FR-A-A0A0A-S,FR,France,,TSO,"Transmission System Operator for Gas",1,Member,21X-FR-A-A0A0A-S,,,,"6 rue Raoul Nordling","Immeuble BORA",,92277,"BOIS COLOMBES","NaTran - Marketing and Sales",+33(0)155664000,acces-reseau-accueil@natrangroupe.com,https://www.natrangroupe.com/en,,http://www.natrangroupe.com/en,,https://www.natrangroupe.com/en/you-are/customer/shipper/tariffs,"Regulation (EU) 2017/460, Article 29&30 Information",https://www.natrangroupe.com/en/you-are/customer/shipper/tariffs,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",https://smart.natrangroupe.com/en,,http://smart.natrangroupe.com/en/flux_physiques_horaires/PIR,"Regulation (EU) No 2015/703, Article 16 information","https://www.natrangroupe.com/en/you-are/customer/shipper/becoming-a-shipper#:~:text=Transparent%2C%20non%2Ddiscriminatory%20access%20to,also%20provide%20a%20payment%20guarantee.",,https://www.natrangroupe.com/en/you-are/customer/shipper/Access-to-contract,,https://smart.natrangroupe.com/en,,6,,1,,1,,,,,,1,"Monthly contracts start at the 1st day of the month",1,,1,,,1,"EUR/MWh/d/y at 0°C",,1,"EUR/MWh/d/y at 0°C",,1,1,"EUR/MWh/d/y at 0°C",,1,"EUR/MWh/d/y at 0°C",,"Only for local market",,,,,1,"For any further information, please consult https://www.natrangroupe.com/en/you-are/customer/shipper/Transmission-toolbox",1,"For any further information, please consult https://www.natrangroupe.com/en/you-are/customer/shipper/capacities-services",,,"There are also firm releasable capacities that are available on a yearly basis for Entry Dunkerque and Obergailbach. These ones are not included in the figures published on the Transparency platform.","Interruptible capacity is available only on a yearly basis","Interruptible capacity is available only on a yearly basis","Interruptible capacity is available only on a yearly basis",,Daily,,,,,,,,,,,,,,,,"On D-1, NaTran publishes the demand forecast on public website. Every day on D+1, and on every Balancing Zone, a Daily Imbalance is calculated for each Shipper. This imbalance is the difference between the sum of the quantities delivered into the Balancin",Daily,"The daily imbalance is cashed out at a penalty price called ""marginal price"". ",,"There are no more balancing tolérances on NaTran network. ",Entry-Exit,,1,"Conversion rate same for each point",11.4,,kWh/Nm3,,,"2026-07-22 00:16",https://smart.natrangroupe.com/en,,https://www.natrangroupe.com/en,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-TSO-0003,1
http://www.entsog.eu/public/images/TP/logo_GDFSUEZ.png,FR-UTI-0001,ENGIE,"ENGIE S.A.","ENGIE S.A.|17X100A100F0054X",FR,France,,UTI,"Utility Company",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1FR-UTI-0001,1
,GR-LSO-0001,Gastrade,"Gastrade S.A.","Gastrade S.A.|                ",GR,Greece,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1GR-LSO-0001,1
http://www.entsog.eu/public/images/TP/logo_desfa.png,GR-LSO-0002,"DESFA (LSO)","DESFA S.A. (LSO)","DESFA S.A. (LSO)|                ",GR,Greece,,LSO,"LNG System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1GR-LSO-0002,1
http://www.entsog.eu/public/images/TP/logo_EnergeanOil&Gas.png,GR-SSO-0001,SKUGSO,"South Kavala UGS Operator","South Kavala UGS Operator|                ",GR,Greece,,SSO,"Storage System Operator",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1GR-SSO-0001,1
https://www.entsog.eu/sites/default/files/inline-images/DESFA_NEW.jpg,GR-TSO-0001,"DESFA S.A.","Hellenic Gas Transmission System Operator S.A.","Hellenic Gas Transmission System Operator S.A.|21X-GR-A-A0A0A-G",GR,Greece,,TSO,"Transmission System Operator for Gas",1,Member,21X-GR-A-A0A0A-G,,,,"Messogion Ave.",357-359,,15231,Halandri,"Ioannis Alexandridis","0030 213 0884376 ",i.alexandridis@desfa.gr,,"Alternatively contact Eleftherios Amoiralis/Panagiotis Dalivigkas tel: 0030 2130884088/00302130884386, e-mail: e.amoiralis@desfa.gr/p.dalivigas@desfa.gr",http://www.desfa.gr/?lang=en,,http://www.desfa.gr/en/regulated-services/transmission/tariffs,"Regulation (EU) 2017/460, Article 29&30 Information",http://www.desfa.gr/en/regulated-services/transmission/tariffs/tariffs-coefficients,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",http://www.desfa.gr/en/regulated-services/transmission/pliroforisimetaforas-page/relevant-points-and-capacities,,http://www.desfa.gr/en/regulated-services/transmission/pliroforisimetaforas-page/natural-gas-quality-specification,"Regulation (EU) No 2015/703, Article 16 information",http://www.desfa.gr/en/regulated-services/transmission/guide-page,,http://www.desfa.gr/en/regulated-services/transmission/standard-agreement-other-documents,,http://www.desfa.gr/en/regulated-services/transmission/pliroforisimetaforas-page/maintenance-calibration-program,,7,,1,"Submission date of application for Transmission services may be preceded by up to one year from the date of commencement date of the services.",1,,1,"Submission date of application for Transmission services may be preceded by up to one year from the date of commencement date of the services.",1,"Submission date of application for Transmission services may be preceded by up to one year from the date of commencement date of the services.",1,"Submission date of application for Transmission services may be preceded by up to one year from the date of commencement date of the services.",1,"NNGS USERS that are members of the Registry of potential NGTS Users/potential counterparties Shippers or were NNGTS USERS during the last twelve (12) months are able to submit a request for a daily contract until 16:45 of the previous Day of the Daily Contract. For the rest Users, the Contract must be signed before 13:00 of the previous day of the date of commencement date of services. (09:00 in case the commencement date is Saturday)",,"DESFA offers transportation contracts with a minimum duration of one (1) Day.","DESFA offers contracts for firm, interruptible, Interruptible Virtual Reverse Flow Contracts",1,€/kWh,"Regulated tariffs",1,€/kWh,"Regulated tariffs (ex-ante discount equal to the probability of interruption)",,1,€/kWh,"Capacity shall be auctioned according to Regulation (EU) No 2017/459 via RBP. The reserve price for each auction shall be the regulated tariff. Auction premiums shall apply according to the auction algorithms if the total demand for available capacity exceeds the total offer.",1,€/kWh,,"Regulated tariffs",1,"Others Tariff may apply according to the provisions of Network Code",,,1,,,,,,,,,,"All data published by Desfa are indicative and for information purposes only and no rights or obligations may be withdrawn from this information. The use of the information is at user's own risk and Desfa cannot be held liable for the correctness, accuracy",Daily,,,,1,"Tolerance limits: 10% of the Network User's booked capacity","If User exceeds the 10% tolerrance limit additional charges shall apply",,,,1,"In case User exceeds the tolerance limit for five consecutive days the above tolerance limit is analogically reduced from the second to the fifth day, in order to be eliminated the fifth day for invoices purposes. The tolerance limit is also zero for the rest consecutive days of imbalance.",,,,,"Information provided to each Network User on quantities allocated at System's Entry and Exit Points, as well as UFG and Operation Gas.","Indicative information provided on a Daily basis upon the completion of the Balancing Period. Final Information provided upon the completion of each Month.","Higher gas balancing price in case tolerance limits are exceeded","Monthly at the end of Month",,Entry-Exit,,1,,11.4098,,kWh/Nm3,,,"2026-07-22 00:16",http://www.desfa.gr/en/regulated-services/transmission/annex-i-of-regulation-715-2009,,http://www.desfa.gr/en/regulated-services/transmission/annex-i-of-regulation-715-2009,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1GR-TSO-0001,1
,GR-TSO-0002,"IGI Poseidon","IGI Poseidon S.A.","IGI Poseidon S.A.|                ",GR,Greece,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1GR-TSO-0002,1
,GR-TSO-0003,"Future Greek Trans-M","Future Greek Trans-Med TSO","Future Greek Trans-Med TSO|                ",GR,Greece,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1GR-TSO-0003,1
,GR-TSO-0004,HRADF,"Hellenic Republic Asset Management Fund","Hellenic Republic Asset Management Fund|                ",GR,Greece,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1GR-TSO-0004,1
,GR-TSO-0005,"East Med Operator","East Med Operator","East Med Operator|                ",GR,Greece,,TSO,"Transmission System Operator for Gas",0,Unaffiliated,,,,,,,,,,,,,,,,,,"Regulation (EU) 2017/460, Article 29&30 Information",,"Regulation (EC) No 715/2009, Annex I Point 3.4.(6) information",,,,"Regulation (EU) No 2015/703, Article 16 information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-07-22 00:16",,,,"Regulation (EC) No 715/2009, Annex I Chapter 3 information",,,,1GR-TSO-0005,1
